position,LM
passes_completed,0.8315
passes,1.0182
dribbles_completed,-1.0462
dribbles,-0.9057
passes_completed_short,0.7676
passes_short,0.9602
passes_completed_medium,0.9867
passes_medium,1.1621
passes_completed_long,0.0027
passes_long,0.2419
passes_total_distance,0.6304
passes_free_kicks,0.026
through_balls,-0.632
passes_pressure,0.8255
passes_switches,0.1274
crosses,1.3544
corner_kicks,0.1178
passes_intercepted,-0.192
passes_blocked,0.7275
dispossessed,0.3943
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3976
shots_on_target,-1.0285
sca,0.9143
gca,-0.2199
xg,-0.3804
crosses_into_penalty_area,3.5464
passes_into_final_third,0.1156
passes_into_penalty_area,1.7474
progressive_passes,0.674
carry_progressive_distance,0.1944
assisted_shots,0.6452
fouled,-0.4652
pens_won,-0.2935
tackles,0.1335
interceptions,-1.2656
blocks,-1.2336
tackles_won,-0.2829
dribble_tackles,0.9139
dribbles_vs,-0.7191
pressures,-0.6731
pressure_regains,-1.7274
clearances,-0.9082
errors,-0.3758
aerials_won,-0.4218
aerials_lost,-0.2203
ball_recoveries,-0.1751
pens_conceded,-0.3182
fouls,-0.606
cards_yellow_red,-0.1906
