position,WB
passes_completed,-0.4897
passes,-0.487
dribbles_completed,1.0767
dribbles,1.0749
passes_completed_short,0.1223
passes_short,0.138
passes_completed_medium,-0.757
passes_medium,-0.7278
passes_completed_long,-0.6924
passes_long,-0.6025
passes_total_distance,-0.7368
passes_free_kicks,-0.8359
through_balls,0.5182
passes_pressure,0.4249
passes_switches,0.0564
crosses,1.2486
corner_kicks,0.4972
passes_intercepted,-0.6893
passes_blocked,1.0157
dispossessed,0.9332
goals,0.5099
assists,0.2932
pens_made,-0.2739
pens_att,0.2513
shots_total,1.0494
shots_on_target,0.8757
sca,0.642
gca,1.3774
xg,0.3957
crosses_into_penalty_area,0.11
passes_into_final_third,-0.5339
passes_into_penalty_area,0.5016
progressive_passes,-0.5754
carry_progressive_distance,1.2028
assisted_shots,0.4693
fouled,0.0404
pens_won,0.9823
tackles,-0.776
interceptions,-0.4081
blocks,0.1822
tackles_won,-0.5658
dribble_tackles,-0.9386
dribbles_vs,-0.4446
pressures,0.1054
pressure_regains,0.2075
clearances,-0.7996
errors,-0.5457
aerials_won,-0.9033
aerials_lost,-0.5643
ball_recoveries,-0.5183
pens_conceded,-0.4415
fouls,-1.1191
cards_yellow_red,-0.2618
