position,AM
passes_completed,-1.3042
passes,-1.261
dribbles_completed,1.8972
dribbles,1.8412
passes_completed_short,-1.1769
passes_short,-1.2053
passes_completed_medium,-1.0968
passes_medium,-1.0389
passes_completed_long,-0.9077
passes_long,-0.7487
passes_total_distance,-1.2431
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.5284
passes_switches,-0.5468
crosses,1.4746
corner_kicks,-0.5565
passes_intercepted,-0.3734
passes_blocked,-0.0168
dispossessed,0.7344
goals,1.09
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.5054
shots_on_target,0.9107
sca,-0.138
gca,0.3979
xg,0.0187
crosses_into_penalty_area,1.3883
passes_into_final_third,-1.238
passes_into_penalty_area,0.4247
progressive_passes,-0.6379
carry_progressive_distance,-0.2495
assisted_shots,-0.2588
fouled,-0.1683
pens_won,-0.2935
tackles,-1.4065
interceptions,-1.306
blocks,0.8833
tackles_won,-1.5589
dribble_tackles,-1.0183
dribbles_vs,0.0746
pressures,0.0997
pressure_regains,-0.2968
clearances,-0.4434
errors,-0.3758
aerials_won,-0.3405
aerials_lost,1.3031
ball_recoveries,-0.2476
pens_conceded,-0.3182
fouls,0.006
cards_yellow_red,-0.1906
