position,CM
minutes,2868.0
passes_completed,-0.4411
passes,-0.304
dribbles_completed,-0.6198
dribbles,-0.8207
passes_completed_short,-0.9173
passes_short,-0.7774
passes_completed_medium,0.0338
passes_medium,0.1968
passes_completed_long,-0.177
passes_long,-0.0724
passes_total_distance,-0.232
passes_free_kicks,-0.3185
through_balls,-0.1874
passes_pressure,-0.1972
passes_switches,-0.2855
crosses,-0.9289
corner_kicks,-0.5567
passes_intercepted,-0.6808
passes_blocked,-0.6285
dispossessed,-0.7757
goals,-0.724
assists,-0.5198
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.1224
shots_on_target,-0.7213
sca,-0.635
gca,-0.7311
xg,-0.4627
crosses_into_penalty_area,-0.7398
passes_into_final_third,0.7779
passes_into_penalty_area,-0.67
progressive_passes,0.4357
carry_progressive_distance,-1.3941
assisted_shots,-0.8999
fouled,0.582
pens_won,-0.2937
tackles,0.2224
interceptions,0.4623
blocks,-0.5753
tackles_won,0.3039
dribble_tackles,-0.0251
dribbles_vs,-0.0171
pressures,0.193
pressure_regains,0.4425
clearances,0.0616
errors,0.2822
aerials_won,1.295
aerials_lost,0.6611
ball_recoveries,2.5514
pens_conceded,-0.3183
fouls,1.8179
cards_yellow_red,-0.1907
