position,CM
minutes,2642.0
passes_completed,-0.1812
passes,-0.2058
dribbles_completed,-0.2662
dribbles,-0.1365
passes_completed_short,-0.1629
passes_short,-0.1878
passes_completed_medium,-0.1852
passes_medium,-0.1914
passes_completed_long,-0.1222
passes_long,-0.1294
passes_total_distance,-0.1859
passes_free_kicks,-0.7005
through_balls,-0.3908
passes_pressure,1.0768
passes_switches,0.0283
crosses,-0.0121
corner_kicks,-0.5243
passes_intercepted,-0.66
passes_blocked,-0.5724
dispossessed,0.0115
goals,-0.3335
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6163
shots_on_target,-0.7784
sca,-0.38
gca,-0.2526
xg,-0.6219
crosses_into_penalty_area,-0.1278
passes_into_final_third,0.0856
passes_into_penalty_area,-0.349
progressive_passes,-0.3991
carry_progressive_distance,-0.7213
assisted_shots,-0.6618
fouled,-0.4228
pens_won,-0.2937
tackles,0.6518
interceptions,1.0693
blocks,0.8084
tackles_won,1.1423
dribble_tackles,0.9979
dribbles_vs,2.6336
pressures,2.1469
pressure_regains,1.4435
clearances,-0.154
errors,0.3385
aerials_won,0.9887
aerials_lost,-0.1244
ball_recoveries,0.7771
pens_conceded,-0.3183
fouls,0.3275
cards_yellow_red,-0.1907
