position,LM
passes_completed,-0.4441
passes,-0.5157
dribbles_completed,-0.8379
dribbles,-0.5219
passes_completed_short,0.258
passes_short,0.4211
passes_completed_medium,-0.6993
passes_medium,-0.7644
passes_completed_long,-0.7421
passes_long,-1.0273
passes_total_distance,-0.6707
passes_free_kicks,-0.8775
through_balls,0.2338
passes_pressure,-0.4526
passes_switches,-0.8708
crosses,-0.3294
corner_kicks,-0.5565
passes_intercepted,-0.4252
passes_blocked,1.5234
dispossessed,0.7976
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4322
shots_on_target,-0.7291
sca,0.6007
gca,-0.4665
xg,0.2502
crosses_into_penalty_area,0.4459
passes_into_final_third,-0.1284
passes_into_penalty_area,0.603
progressive_passes,0.2913
carry_progressive_distance,-0.0163
assisted_shots,-0.1669
fouled,-0.6746
pens_won,2.6033
tackles,-0.2333
interceptions,0.9175
blocks,0.5303
tackles_won,-0.1266
dribble_tackles,0.5037
dribbles_vs,0.7571
pressures,1.0104
pressure_regains,0.0735
clearances,-0.5738
errors,-0.3758
aerials_won,-0.6449
aerials_lost,0.3227
ball_recoveries,-0.1087
pens_conceded,-0.3182
fouls,-1.0548
cards_yellow_red,-0.1906
