position,RM
passes_completed,-1.0871
passes,-1.2891
dribbles_completed,2.9479
dribbles,2.5275
passes_completed_short,-0.8984
passes_short,-0.789
passes_completed_medium,-1.0983
passes_medium,-1.319
passes_completed_long,-0.7415
passes_long,-1.0718
passes_total_distance,-1.0518
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.7661
passes_switches,-0.537
crosses,-0.3104
corner_kicks,-0.5565
passes_intercepted,0.0189
passes_blocked,-0.4043
dispossessed,2.6612
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9127
shots_on_target,-1.0285
sca,-0.7042
gca,-1.0099
xg,-0.4595
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.6449
passes_into_penalty_area,-0.6817
progressive_passes,-1.4165
carry_progressive_distance,0.0693
assisted_shots,-0.8204
fouled,2.1203
pens_won,-0.2935
tackles,-0.3107
interceptions,0.0365
blocks,-0.1487
tackles_won,-1.4857
dribble_tackles,-0.3776
dribbles_vs,0.1453
pressures,2.0713
pressure_regains,1.0462
clearances,-0.6537
errors,-0.3758
aerials_won,0.2729
aerials_lost,1.9987
ball_recoveries,-0.8428
pens_conceded,-0.3182
fouls,-1.3959
cards_yellow_red,-0.1906
