position,WB
minutes,0.6253
passes_completed,0.1104
passes,0.2413
dribbles_completed,1.0766
dribbles,1.1315
passes_completed_short,0.2732
passes_short,0.3198
passes_completed_medium,-0.0272
passes_medium,0.0735
passes_completed_long,-0.0362
passes_long,0.1484
passes_total_distance,0.0172
passes_free_kicks,0.4354
through_balls,0.5675
passes_pressure,0.418
passes_switches,0.6606
crosses,1.9245
corner_kicks,2.2293
passes_intercepted,0.2987
passes_blocked,1.4955
dispossessed,1.5561
goals,0.7142
assists,1.4999
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.652
shots_on_target,1.2784
sca,1.5522
gca,1.4736
xg,0.533
crosses_into_penalty_area,1.7807
passes_into_final_third,0.0096
passes_into_penalty_area,0.8735
progressive_passes,0.215
carry_progressive_distance,0.922
assisted_shots,1.6663
fouled,1.7182
pens_won,0.7686
tackles,0.4291
interceptions,0.4081
blocks,0.9794
tackles_won,0.4575
dribble_tackles,0.6426
dribbles_vs,0.6197
pressures,1.1218
pressure_regains,1.146
clearances,-0.2921
errors,0.2502
aerials_won,-0.1591
aerials_lost,1.1102
ball_recoveries,0.3702
pens_conceded,-0.4889
fouls,0.1299
cards_yellow_red,2.2462
