position,CB
passes_completed,0.9386
passes,0.8824
dribbles_completed,-0.4436
dribbles,-0.728
passes_completed_short,-0.7855
passes_short,-0.8439
passes_completed_medium,1.7848
passes_medium,1.729
passes_completed_long,1.7403
passes_long,1.5551
passes_total_distance,1.5193
passes_free_kicks,2.6311
through_balls,-0.4307
passes_pressure,0.5125
passes_switches,0.3398
crosses,-0.9832
corner_kicks,-0.5565
passes_intercepted,-1.0248
passes_blocked,-1.1183
dispossessed,-0.9805
goals,-0.0726
assists,-0.5434
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4954
shots_on_target,-0.4716
sca,-0.9868
gca,-0.5045
xg,-0.5949
crosses_into_penalty_area,-0.6495
passes_into_final_third,0.1671
passes_into_penalty_area,-0.8633
progressive_passes,0.3907
carry_progressive_distance,0.7098
assisted_shots,-1.028
fouled,-0.0147
pens_won,-0.2935
tackles,-0.0522
interceptions,0.3823
blocks,0.775
tackles_won,-0.147
dribble_tackles,0.4054
dribbles_vs,-0.1018
pressures,-1.3227
pressure_regains,-1.0476
clearances,3.4059
errors,0.8156
aerials_won,3.3228
aerials_lost,-0.5305
ball_recoveries,1.9876
pens_conceded,0.0714
fouls,-0.4801
cards_yellow_red,-0.1906
