position,GK
passes_completed,-0.72
passes,-0.5718
dribbles_completed,-0.9001
dribbles,-0.9851
passes_completed_short,-1.596
passes_short,-1.7752
passes_completed_medium,-0.409
passes_medium,-0.664
passes_completed_long,1.1894
passes_long,2.0131
passes_total_distance,0.2486
passes_free_kicks,1.6159
through_balls,-0.7252
passes_pressure,-1.0726
passes_switches,-0.3398
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-0.9563
passes_blocked,-1.6138
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3941
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.354
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-0.6739
assisted_shots,-1.1724
fouled,-1.173
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.5935
pressures,-2.1204
pressure_regains,-2.2692
clearances,-1.0134
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.0804
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
