position,FW
minutes,0.8646
passes_completed,0.1584
passes,0.1445
dribbles_completed,1.706
dribbles,1.6646
passes_completed_short,0.663
passes_short,0.7025
passes_completed_medium,-0.1346
passes_medium,-0.0935
passes_completed_long,-0.4041
passes_long,-0.4695
passes_total_distance,-0.11
passes_free_kicks,-0.5605
through_balls,1.208
passes_pressure,1.1456
passes_switches,-0.4157
crosses,-0.1878
corner_kicks,-0.3242
passes_intercepted,0.2987
passes_blocked,0.2496
dispossessed,2.9022
goals,0.7142
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.456
shots_on_target,1.3815
sca,1.126
gca,1.0529
xg,1.5603
crosses_into_penalty_area,0.1
passes_into_final_third,0.019
passes_into_penalty_area,0.5687
progressive_passes,0.2323
carry_progressive_distance,0.4329
assisted_shots,1.088
fouled,0.8801
pens_won,0.7686
tackles,0.4291
interceptions,0.1231
blocks,0.4901
tackles_won,0.3104
dribble_tackles,0.6961
dribbles_vs,0.5053
pressures,1.3875
pressure_regains,1.0117
clearances,-0.2613
errors,-0.5331
aerials_won,2.6716
aerials_lost,5.31
ball_recoveries,0.3366
pens_conceded,-0.4889
fouls,1.447
cards_yellow_red,-0.3235
