position,RW
minutes,-0.1815
passes_completed,-0.6121
passes,-0.5714
dribbles_completed,-0.2074
dribbles,-0.2543
passes_completed_short,-0.4711
passes_short,-0.3903
passes_completed_medium,-0.63
passes_medium,-0.5731
passes_completed_long,-0.6881
passes_long,-0.669
passes_total_distance,-0.6668
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.222
passes_switches,-0.5982
crosses,0.0125
corner_kicks,-0.3242
passes_intercepted,-0.0985
passes_blocked,-0.2239
dispossessed,0.2101
goals,0.187
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.2994
shots_on_target,0.3504
sca,-0.2213
gca,-0.2094
xg,0.5041
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.5767
passes_into_penalty_area,-0.163
progressive_passes,-0.495
carry_progressive_distance,-0.4952
assisted_shots,-0.0963
fouled,-0.1104
pens_won,-0.3681
tackles,-0.2675
interceptions,-0.696
blocks,-0.5524
tackles_won,-0.2486
dribble_tackles,-0.2665
dribbles_vs,-0.2957
pressures,0.1627
pressure_regains,-0.0632
clearances,-0.3948
errors,-0.5331
aerials_won,0.6179
aerials_lost,1.0686
ball_recoveries,-0.5899
pens_conceded,-0.4889
fouls,0.7213
cards_yellow_red,-0.3235
