position,LM
passes_completed,0.4277
passes,0.5494
dribbles_completed,1.1431
dribbles,1.0838
passes_completed_short,1.639
passes_short,1.7256
passes_completed_medium,-0.4302
passes_medium,-0.2475
passes_completed_long,-0.7949
passes_long,-0.556
passes_total_distance,-0.2725
passes_free_kicks,-0.569
through_balls,4.0764
passes_pressure,0.9889
passes_switches,-0.3326
crosses,0.6918
corner_kicks,2.2826
passes_intercepted,1.8759
passes_blocked,0.4655
dispossessed,2.8313
goals,4.0909
assists,7.2323
pens_made,-0.2739
pens_att,-0.3089
shots_total,2.3447
shots_on_target,4.0906
sca,2.553
gca,8.3597
xg,1.2871
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.2607
passes_into_penalty_area,0.9015
progressive_passes,0.5938
carry_progressive_distance,1.8027
assisted_shots,2.1666
fouled,0.7593
pens_won,7.4609
tackles,1.2406
interceptions,-0.0692
blocks,0.3696
tackles_won,1.2511
dribble_tackles,-0.7857
dribbles_vs,-0.398
pressures,1.6676
pressure_regains,2.3107
clearances,-1.0323
errors,-0.5457
aerials_won,-0.0327
aerials_lost,1.8947
ball_recoveries,0.1616
pens_conceded,-0.4415
fouls,1.3817
cards_yellow_red,-0.2618
