position,CM
minutes,636.0
passes_completed,-0.1567
passes,-0.2487
dribbles_completed,2.501
dribbles,1.5124
passes_completed_short,0.8399
passes_short,1.0446
passes_completed_medium,-0.7235
passes_medium,-0.838
passes_completed_long,-0.7192
passes_long,-0.9001
passes_total_distance,-0.5216
passes_free_kicks,-0.1872
through_balls,-0.6322
passes_pressure,0.4397
passes_switches,-1.0916
crosses,-0.6691
corner_kicks,0.2493
passes_intercepted,0.4643
passes_blocked,-1.039
dispossessed,1.4678
goals,0.087
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1402
shots_on_target,-0.6821
sca,0.2725
gca,-0.3808
xg,-0.3827
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.152
passes_into_penalty_area,-0.4227
progressive_passes,-0.6073
carry_progressive_distance,0.2825
assisted_shots,-0.3794
fouled,0.6292
pens_won,-0.2937
tackles,0.7109
interceptions,0.1379
blocks,-0.5716
tackles_won,1.3808
dribble_tackles,0.8106
dribbles_vs,1.5215
pressures,1.0798
pressure_regains,2.1216
clearances,-0.5895
errors,-0.376
aerials_won,-0.2826
aerials_lost,-0.1516
ball_recoveries,1.3719
pens_conceded,-0.3183
fouls,0.4762
cards_yellow_red,-0.1907
