position,LB
passes_completed,1.5237
passes,1.4529
dribbles_completed,-0.6194
dribbles,-0.6593
passes_completed_short,1.1256
passes_short,0.9633
passes_completed_medium,1.6205
passes_medium,1.5212
passes_completed_long,0.6082
passes_long,0.5437
passes_total_distance,1.3676
passes_free_kicks,-0.0528
through_balls,-0.7252
passes_pressure,0.387
passes_switches,0.1897
crosses,-0.3998
corner_kicks,-0.4808
passes_intercepted,0.3052
passes_blocked,-0.1953
dispossessed,-0.83
goals,-0.7415
assists,-0.035
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.9097
shots_on_target,-0.9379
sca,-0.6695
gca,-0.332
xg,-0.7798
crosses_into_penalty_area,-0.1409
passes_into_final_third,0.3942
passes_into_penalty_area,-0.4627
progressive_passes,0.5207
carry_progressive_distance,0.5907
assisted_shots,-0.7501
fouled,-0.8434
pens_won,-0.3695
tackles,0.5139
interceptions,1.5525
blocks,1.0526
tackles_won,0.3774
dribble_tackles,0.0163
dribbles_vs,-0.2129
pressures,-0.6448
pressure_regains,-0.3997
clearances,1.0381
errors,0.3472
aerials_won,-0.041
aerials_lost,-0.5116
ball_recoveries,0.9978
pens_conceded,0.7039
fouls,-0.4395
cards_yellow_red,-0.2618
