position,WB
minutes,356.0
passes_completed,0.8459
passes,1.478
dribbles_completed,0.7082
dribbles,1.3013
passes_completed_short,1.4913
passes_short,1.957
passes_completed_medium,0.5715
passes_medium,0.8685
passes_completed_long,-0.35
passes_long,0.2212
passes_total_distance,0.4926
passes_free_kicks,-0.4254
through_balls,1.1595
passes_pressure,3.1249
passes_switches,-0.0408
crosses,2.8259
corner_kicks,0.6432
passes_intercepted,1.698
passes_blocked,3.6703
dispossessed,0.0156
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2662
shots_on_target,-0.4092
sca,1.6019
gca,-1.0103
xg,-0.5278
crosses_into_penalty_area,1.8319
passes_into_final_third,-0.2319
passes_into_penalty_area,1.0644
progressive_passes,1.1825
carry_progressive_distance,1.6089
assisted_shots,1.1461
fouled,1.0676
pens_won,-0.2937
tackles,2.819
interceptions,0.477
blocks,2.0207
tackles_won,2.5848
dribble_tackles,-0.0989
dribbles_vs,0.7026
pressures,1.8372
pressure_regains,2.4159
clearances,-0.7111
errors,-0.376
aerials_won,-0.3738
aerials_lost,-0.8025
ball_recoveries,-0.103
pens_conceded,-0.3183
fouls,4.5066
cards_yellow_red,-0.1907
