position,RW
minutes,-0.5152
passes_completed,0.4394
passes,0.7274
dribbles_completed,-0.8578
dribbles,-0.6371
passes_completed_short,0.4652
passes_short,0.5145
passes_completed_medium,0.2347
passes_medium,0.3066
passes_completed_long,0.5612
passes_long,1.1185
passes_total_distance,0.4561
passes_free_kicks,1.5827
through_balls,1.0147
passes_pressure,0.4365
passes_switches,2.0899
crosses,1.8348
corner_kicks,3.5237
passes_intercepted,0.3215
passes_blocked,0.8486
dispossessed,-0.6256
goals,-0.0579
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2596
shots_on_target,-0.459
sca,2.6557
gca,0.0237
xg,-0.1396
crosses_into_penalty_area,0.7932
passes_into_final_third,-0.0594
passes_into_penalty_area,1.7811
progressive_passes,0.9207
carry_progressive_distance,-0.9024
assisted_shots,4.1108
fouled,-1.1942
pens_won,-0.2935
tackles,0.5067
interceptions,-0.9081
blocks,-0.3414
tackles_won,0.6021
dribble_tackles,0.4085
dribbles_vs,0.6233
pressures,1.1823
pressure_regains,0.7667
clearances,-0.4555
errors,-0.3758
aerials_won,0.1495
aerials_lost,0.6039
ball_recoveries,-0.7981
pens_conceded,-0.3182
fouls,0.0255
cards_yellow_red,-0.1906
