position,GK
passes_completed,-0.5129
passes,-0.4073
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.5836
passes_short,-1.7847
passes_completed_medium,-0.6436
passes_medium,-0.9353
passes_completed_long,2.6194
passes_long,2.8923
passes_total_distance,0.9914
passes_free_kicks,3.1736
through_balls,-0.7252
passes_pressure,-1.7936
passes_switches,0.6096
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.8772
passes_blocked,-1.7211
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.2385
gca,-0.7362
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3195
passes_into_penalty_area,-1.1162
progressive_passes,-1.7424
carry_progressive_distance,-1.1094
assisted_shots,-1.0994
fouled,-1.4029
pens_won,-0.3695
tackles,-1.803
interceptions,-1.4654
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.0973
pressure_regains,-2.2692
clearances,-0.9389
errors,0.8506
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.6871
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
