position,RM
minutes,477.0
passes_completed,-1.308
passes,-1.4389
dribbles_completed,-1.2424
dribbles,-0.8837
passes_completed_short,-1.4151
passes_short,-1.4669
passes_completed_medium,-0.8515
passes_medium,-0.7725
passes_completed_long,-0.9917
passes_long,-1.164
passes_total_distance,-1.1327
passes_free_kicks,-0.7994
through_balls,-0.6322
passes_pressure,-1.9259
passes_switches,-0.7885
crosses,0.7315
corner_kicks,-0.5567
passes_intercepted,-1.8578
passes_blocked,-1.039
dispossessed,0.0798
goals,-0.724
assists,0.7416
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3395
shots_on_target,-0.5664
sca,-0.6073
gca,-0.1709
xg,-0.3489
crosses_into_penalty_area,0.484
passes_into_final_third,-1.164
passes_into_penalty_area,-0.1276
progressive_passes,-1.454
carry_progressive_distance,-1.282
assisted_shots,-0.3117
fouled,-0.3909
pens_won,-0.2937
tackles,-0.4059
interceptions,-0.4539
blocks,0.3183
tackles_won,-0.1866
dribble_tackles,-1.4379
dribbles_vs,-0.8634
pressures,0.7557
pressure_regains,0.4495
clearances,-0.561
errors,-0.376
aerials_won,0.762
aerials_lost,0.8287
ball_recoveries,-0.4147
pens_conceded,-0.3183
fouls,1.3166
cards_yellow_red,-0.1907
