position,WB
passes_completed,2.1712
passes,2.2971
dribbles_completed,0.8149
dribbles,0.453
passes_completed_short,2.2595
passes_short,2.1398
passes_completed_medium,1.7453
passes_medium,1.8846
passes_completed_long,0.7812
passes_long,0.5859
passes_total_distance,1.7702
passes_free_kicks,0.5404
through_balls,1.0386
passes_pressure,2.0686
passes_switches,0.5599
crosses,2.5324
corner_kicks,0.1959
passes_intercepted,-0.3454
passes_blocked,1.5809
dispossessed,0.5478
goals,-0.7415
assists,0.4504
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0871
shots_on_target,-0.5208
sca,0.889
gca,0.2559
xg,-0.5437
crosses_into_penalty_area,2.3369
passes_into_final_third,0.5986
passes_into_penalty_area,2.0006
progressive_passes,1.1988
carry_progressive_distance,0.6576
assisted_shots,0.9688
fouled,0.1429
pens_won,-0.3695
tackles,1.0428
interceptions,0.1477
blocks,1.8895
tackles_won,0.6647
dribble_tackles,0.8776
dribbles_vs,0.3286
pressures,0.1403
pressure_regains,0.1388
clearances,0.1938
errors,-0.5457
aerials_won,0.7516
aerials_lost,1.0626
ball_recoveries,0.5215
pens_conceded,-0.4415
fouls,0.0778
cards_yellow_red,-0.2618
