position,LB
minutes,792.0
passes_completed,0.8942
passes,1.0693
dribbles_completed,0.1354
dribbles,0.888
passes_completed_short,0.5573
passes_short,0.6114
passes_completed_medium,1.0304
passes_medium,1.0387
passes_completed_long,0.5559
passes_long,0.8224
passes_total_distance,0.9148
passes_free_kicks,-0.2175
through_balls,-0.6322
passes_pressure,2.3053
passes_switches,0.0659
crosses,1.9571
corner_kicks,-0.4488
passes_intercepted,0.0069
passes_blocked,1.7841
dispossessed,-0.2575
goals,-0.724
assists,0.1398
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1357
shots_on_target,-0.7504
sca,0.6255
gca,0.5064
xg,-0.6462
crosses_into_penalty_area,0.7571
passes_into_final_third,-0.5818
passes_into_penalty_area,1.3579
progressive_passes,0.3452
carry_progressive_distance,4.0552
assisted_shots,0.2365
fouled,-1.3588
pens_won,-0.2937
tackles,-0.2206
interceptions,-0.9247
blocks,-0.3862
tackles_won,-0.0478
dribble_tackles,0.3677
dribbles_vs,0.0316
pressures,-0.4671
pressure_regains,0.313
clearances,0.2847
errors,2.0075
aerials_won,0.0066
aerials_lost,-0.3832
ball_recoveries,0.5192
pens_conceded,-0.3183
fouls,-0.9406
cards_yellow_red,-0.1907
