position,CM
minutes,662.0
passes_completed,0.9536
passes,0.8294
dribbles_completed,-0.9427
dribbles,-0.9908
passes_completed_short,1.6039
passes_short,1.7061
passes_completed_medium,0.5488
passes_medium,0.5028
passes_completed_long,-0.3586
passes_long,-0.6258
passes_total_distance,0.4157
passes_free_kicks,-0.8616
through_balls,-0.6322
passes_pressure,2.4594
passes_switches,-0.521
crosses,-0.6874
corner_kicks,-0.5567
passes_intercepted,1.6479
passes_blocked,-1.0715
dispossessed,0.2775
goals,0.8344
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6179
shots_on_target,-0.0292
sca,-0.7964
gca,-1.0103
xg,0.9648
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.2068
passes_into_penalty_area,-1.308
progressive_passes,0.12
carry_progressive_distance,-0.7183
assisted_shots,-0.8099
fouled,0.5391
pens_won,-0.2937
tackles,-0.199
interceptions,0.6368
blocks,0.8547
tackles_won,-0.1721
dribble_tackles,-0.3578
dribbles_vs,-0.0544
pressures,0.857
pressure_regains,1.1213
clearances,0.2125
errors,-0.376
aerials_won,0.9155
aerials_lost,0.5086
ball_recoveries,0.3602
pens_conceded,-0.3183
fouls,0.5974
cards_yellow_red,-0.1907
