position,CB
passes_completed,0.3321
passes,0.1804
dribbles_completed,-1.1132
dribbles,-1.1875
passes_completed_short,-0.4902
passes_short,-0.6496
passes_completed_medium,0.7965
passes_medium,0.5797
passes_completed_long,0.7407
passes_long,0.9557
passes_total_distance,0.6528
passes_free_kicks,1.8718
through_balls,-0.632
passes_pressure,-0.6185
passes_switches,0.1067
crosses,-0.9429
corner_kicks,-0.5565
passes_intercepted,-1.0358
passes_blocked,-1.8644
dispossessed,-1.2822
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9653
shots_on_target,-0.7423
sca,-1.2042
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.1634
passes_into_penalty_area,-1.3074
progressive_passes,0.2625
carry_progressive_distance,0.1011
assisted_shots,-1.2274
fouled,-1.034
pens_won,-0.2935
tackles,-0.1716
interceptions,0.3165
blocks,1.1375
tackles_won,0.0022
dribble_tackles,0.4181
dribbles_vs,0.774
pressures,-0.642
pressure_regains,-0.0573
clearances,1.8679
errors,-0.3758
aerials_won,1.6841
aerials_lost,0.25
ball_recoveries,0.9137
pens_conceded,-0.3182
fouls,0.0363
cards_yellow_red,-0.1906
