position,LM
minutes,-0.5441
passes_completed,-0.6598
passes,-0.3899
dribbles_completed,0.3938
dribbles,-0.0939
passes_completed_short,-0.8217
passes_short,-0.8724
passes_completed_medium,-0.4011
passes_medium,-0.1957
passes_completed_long,-0.5537
passes_long,0.2402
passes_total_distance,-0.5838
passes_free_kicks,0.1457
through_balls,-0.632
passes_pressure,-0.1098
passes_switches,-0.4669
crosses,0.4965
corner_kicks,0.2653
passes_intercepted,0.752
passes_blocked,1.0237
dispossessed,-0.5746
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8128
shots_on_target,-1.0285
sca,-1.1763
gca,-1.0099
xg,-0.7131
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.6405
passes_into_penalty_area,-0.7272
progressive_passes,-0.8687
carry_progressive_distance,-0.5682
assisted_shots,-1.0398
fouled,0.1733
pens_won,-0.2935
tackles,0.081
interceptions,2.242
blocks,3.2875
tackles_won,0.1108
dribble_tackles,-0.4548
dribbles_vs,-0.3723
pressures,1.6099
pressure_regains,1.6522
clearances,0.5488
errors,2.2181
aerials_won,-0.6389
aerials_lost,-0.8133
ball_recoveries,-1.2442
pens_conceded,-0.3182
fouls,-0.642
cards_yellow_red,-0.1906
