position,LM
passes_completed,-0.3751
passes,0.0793
dribbles_completed,-0.5263
dribbles,-0.3871
passes_completed_short,-0.131
passes_short,0.0556
passes_completed_medium,-0.5027
passes_medium,-0.0067
passes_completed_long,-0.0514
passes_long,0.421
passes_total_distance,-0.3489
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,0.2389
passes_switches,-0.6987
crosses,1.7205
corner_kicks,-0.5565
passes_intercepted,0.1722
passes_blocked,0.9786
dispossessed,-1.1694
goals,-0.7238
assists,0.9643
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.1067
shots_on_target,-1.0285
sca,-0.0982
gca,-0.0471
xg,-0.7353
crosses_into_penalty_area,2.2116
passes_into_final_third,-1.0953
passes_into_penalty_area,1.0618
progressive_passes,-0.2544
carry_progressive_distance,-0.8997
assisted_shots,0.7807
fouled,-0.7877
pens_won,-0.2935
tackles,-1.1999
interceptions,-0.2793
blocks,-0.6491
tackles_won,-0.7002
dribble_tackles,-0.291
dribbles_vs,-0.1906
pressures,-0.3176
pressure_regains,0.0898
clearances,0.5488
errors,-0.3758
aerials_won,-0.2654
aerials_lost,-0.203
ball_recoveries,-0.0398
pens_conceded,-0.3182
fouls,0.059
cards_yellow_red,-0.1906
