position,FW
minutes,-0.5525
passes_completed,-0.6517
passes,-0.6445
dribbles_completed,0.2961
dribbles,0.294
passes_completed_short,-0.5353
passes_short,-0.4823
passes_completed_medium,-0.6846
passes_medium,-0.6655
passes_completed_long,-0.6322
passes_long,-0.6579
passes_total_distance,-0.6879
passes_free_kicks,-0.6158
through_balls,-0.073
passes_pressure,-0.5157
passes_switches,-0.6164
crosses,-0.4791
corner_kicks,-0.3242
passes_intercepted,-0.3368
passes_blocked,-0.2986
dispossessed,0.2342
goals,-0.4721
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3279
shots_on_target,-0.2682
sca,-0.2488
gca,-0.1042
xg,-0.3062
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.6325
passes_into_penalty_area,-0.224
progressive_passes,-0.5642
carry_progressive_distance,-0.5447
assisted_shots,-0.3167
fouled,0.1182
pens_won,-0.3681
tackles,-0.4935
interceptions,-0.4823
blocks,-0.68
tackles_won,-0.3663
dribble_tackles,-0.4269
dribbles_vs,-0.5055
pressures,-0.4465
pressure_regains,-0.5217
clearances,-0.4462
errors,-0.5331
aerials_won,0.1554
aerials_lost,0.2993
ball_recoveries,-0.6273
pens_conceded,-0.4889
fouls,-0.3539
cards_yellow_red,-0.3235
