position,WB
minutes,800.0
passes_completed,0.8353
passes,1.2582
dribbles_completed,1.1136
dribbles,0.5616
passes_completed_short,1.2088
passes_short,1.3612
passes_completed_medium,0.438
passes_medium,0.5051
passes_completed_long,0.3725
passes_long,1.3106
passes_total_distance,0.6838
passes_free_kicks,1.2346
through_balls,0.1651
passes_pressure,0.6996
passes_switches,1.7384
crosses,2.2045
corner_kicks,2.1131
passes_intercepted,0.5157
passes_blocked,2.5687
dispossessed,-0.3964
goals,-0.0792
assists,0.1307
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7418
shots_on_target,-0.4774
sca,0.8761
gca,0.4912
xg,-0.3253
crosses_into_penalty_area,1.9348
passes_into_final_third,0.9249
passes_into_penalty_area,1.6831
progressive_passes,1.4029
carry_progressive_distance,-0.0479
assisted_shots,0.3817
fouled,0.1587
pens_won,-0.2937
tackles,-0.3712
interceptions,0.0092
blocks,1.5398
tackles_won,-0.2625
dribble_tackles,0.6476
dribbles_vs,0.5406
pressures,-1.1863
pressure_regains,-0.753
clearances,0.0007
errors,-0.376
aerials_won,-0.4578
aerials_lost,-0.6265
ball_recoveries,0.4844
pens_conceded,-0.3183
fouls,-0.7695
cards_yellow_red,-0.1907
