position,CM
minutes,-0.3617
passes_completed,2.5762
passes,2.258
dribbles_completed,0.2117
dribbles,0.1626
passes_completed_short,2.7304
passes_short,2.4982
passes_completed_medium,2.1008
passes_medium,1.898
passes_completed_long,1.4163
passes_long,0.7357
passes_total_distance,2.1526
passes_free_kicks,-0.2955
through_balls,0.6143
passes_pressure,2.734
passes_switches,0.4893
crosses,-1.063
corner_kicks,-0.1392
passes_intercepted,0.8222
passes_blocked,0.3172
dispossessed,-0.4194
goals,0.2841
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2432
shots_on_target,-0.1665
sca,0.3899
gca,0.9458
xg,-0.0696
crosses_into_penalty_area,-0.8504
passes_into_final_third,3.3321
passes_into_penalty_area,-0.3449
progressive_passes,1.549
carry_progressive_distance,1.3981
assisted_shots,-0.1323
fouled,0.9489
pens_won,-0.2935
tackles,-0.7196
interceptions,-0.7177
blocks,-0.8299
tackles_won,-0.7593
dribble_tackles,-0.7388
dribbles_vs,-0.3178
pressures,0.8312
pressure_regains,0.1653
clearances,-0.7504
errors,-0.3758
aerials_won,-0.4288
aerials_lost,-0.5965
ball_recoveries,-0.4264
pens_conceded,-0.3182
fouls,0.2343
cards_yellow_red,-0.1906
