position,CB
passes_completed,0.0402
passes,0.0307
dribbles_completed,-0.7446
dribbles,-0.8067
passes_completed_short,-0.8273
passes_short,-0.8983
passes_completed_medium,0.3975
passes_medium,0.3798
passes_completed_long,1.0219
passes_long,0.8627
passes_total_distance,0.5216
passes_free_kicks,0.2858
through_balls,-0.3227
passes_pressure,-0.5259
passes_switches,0.7595
crosses,-0.8318
corner_kicks,-0.4576
passes_intercepted,-0.1994
passes_blocked,-0.713
dispossessed,-1.0011
goals,-0.6064
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.5458
shots_on_target,-0.5082
sca,-0.6543
gca,-0.8369
xg,-0.3714
crosses_into_penalty_area,-0.5858
passes_into_final_third,0.6958
passes_into_penalty_area,-0.3658
progressive_passes,0.6326
carry_progressive_distance,0.1319
assisted_shots,-0.3852
fouled,-0.618
pens_won,-0.3695
tackles,-0.0867
interceptions,1.2979
blocks,0.6233
tackles_won,-0.061
dribble_tackles,0.4814
dribbles_vs,-0.0842
pressures,-0.9373
pressure_regains,-0.5642
clearances,2.0346
errors,0.4197
aerials_won,1.1152
aerials_lost,-0.3023
ball_recoveries,1.2819
pens_conceded,-0.4415
fouls,0.7352
cards_yellow_red,-0.2618
