position,CB
passes_completed,0.3082
passes,0.0838
dribbles_completed,-0.8854
dribbles,-0.9763
passes_completed_short,-0.5153
passes_short,-0.6649
passes_completed_medium,0.834
passes_medium,0.6027
passes_completed_long,0.5446
passes_long,0.2968
passes_total_distance,0.5346
passes_free_kicks,0.1099
through_balls,-0.7252
passes_pressure,0.3546
passes_switches,-0.408
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.2926
passes_blocked,-0.3588
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7308
shots_on_target,-0.9871
sca,-1.4832
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.7198
passes_into_penalty_area,-1.219
progressive_passes,-1.0856
carry_progressive_distance,-0.4649
assisted_shots,-1.2854
fouled,-1.5639
pens_won,-0.3695
tackles,0.2656
interceptions,0.3045
blocks,-1.1259
tackles_won,-0.1474
dribble_tackles,1.0897
dribbles_vs,-0.2278
pressures,-1.5549
pressure_regains,-1.2622
clearances,1.6071
errors,-0.5457
aerials_won,0.5112
aerials_lost,0.8521
ball_recoveries,0.4426
pens_conceded,-0.4415
fouls,-0.5176
cards_yellow_red,-0.2618
