position,RB
minutes,0.2722
passes_completed,0.1432
passes,0.2392
dribbles_completed,-0.1571
dribbles,-0.0563
passes_completed_short,0.4847
passes_short,0.5038
passes_completed_medium,-0.0126
passes_medium,0.1383
passes_completed_long,-0.3203
passes_long,-0.173
passes_total_distance,-0.056
passes_free_kicks,-0.3761
through_balls,-0.5
passes_pressure,0.2645
passes_switches,-0.5252
crosses,0.7227
corner_kicks,-0.3242
passes_intercepted,-0.0191
passes_blocked,0.8476
dispossessed,-0.2225
goals,-0.3403
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5043
shots_on_target,-0.4744
sca,0.0399
gca,0.001
xg,-0.4075
crosses_into_penalty_area,1.4072
passes_into_final_third,-0.1579
passes_into_penalty_area,0.3553
progressive_passes,-0.0448
carry_progressive_distance,0.1542
assisted_shots,0.0965
fouled,-0.0342
pens_won,-0.3681
tackles,1.3516
interceptions,0.1588
blocks,0.6603
tackles_won,1.0753
dribble_tackles,1.8191
dribbles_vs,0.963
pressures,0.1583
pressure_regains,0.1423
clearances,0.8989
errors,-0.5331
aerials_won,0.1554
aerials_lost,0.2369
ball_recoveries,0.1909
pens_conceded,0.7569
fouls,-0.0044
cards_yellow_red,-0.3235
