position,CB
minutes,-0.3485
passes_completed,-0.2395
passes,-0.297
dribbles_completed,-0.5347
dribbles,-0.5284
passes_completed_short,-0.4213
passes_short,-0.4473
passes_completed_medium,-0.0545
passes_medium,-0.0902
passes_completed_long,-0.1852
passes_long,-0.2672
passes_total_distance,-0.1895
passes_free_kicks,-0.247
through_balls,-0.2865
passes_pressure,-0.2483
passes_switches,-0.4522
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.4957
passes_blocked,-0.6475
dispossessed,-0.5831
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5043
shots_on_target,-0.526
sca,-0.6613
gca,-0.525
xg,-0.4219
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4278
passes_into_penalty_area,-0.6507
progressive_passes,-0.3911
carry_progressive_distance,-0.2822
assisted_shots,-0.6472
fouled,-0.5929
pens_won,-0.3681
tackles,-0.2299
interceptions,0.0163
blocks,-0.0843
tackles_won,-0.3075
dribble_tackles,-0.106
dribbles_vs,-0.4292
pressures,-0.3947
pressure_regains,-0.3004
clearances,0.8167
errors,1.0334
aerials_won,0.4884
aerials_lost,-0.1373
ball_recoveries,-0.2014
pens_conceded,-0.4889
fouls,-0.4345
cards_yellow_red,-0.3235
