position,DM
passes_completed,1.2896
passes,1.2533
dribbles_completed,1.0086
dribbles,0.6902
passes_completed_short,1.0497
passes_short,0.8888
passes_completed_medium,1.3071
passes_medium,1.4081
passes_completed_long,0.4158
passes_long,0.1835
passes_total_distance,1.0904
passes_free_kicks,-0.0822
through_balls,-0.7252
passes_pressure,0.5043
passes_switches,-0.4
crosses,0.3998
corner_kicks,-0.4808
passes_intercepted,0.6667
passes_blocked,0.31
dispossessed,-0.309
goals,-0.7415
assists,-0.4659
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7463
shots_on_target,-0.6047
sca,-0.2369
gca,-0.0488
xg,-0.822
crosses_into_penalty_area,-0.0858
passes_into_final_third,0.2915
passes_into_penalty_area,0.1225
progressive_passes,0.5442
carry_progressive_distance,1.5418
assisted_shots,-0.2455
fouled,-0.2141
pens_won,-0.3695
tackles,0.2809
interceptions,0.2423
blocks,1.2569
tackles_won,0.1874
dribble_tackles,0.3864
dribbles_vs,0.3963
pressures,-0.3111
pressure_regains,0.0236
clearances,0.0699
errors,0.3217
aerials_won,0.1594
aerials_lost,-0.465
ball_recoveries,0.3961
pens_conceded,0.6711
fouls,0.5254
cards_yellow_red,-0.2618
