position,RB
minutes,-0.9879
passes_completed,-0.7959
passes,-0.8388
dribbles_completed,-0.6606
dribbles,-0.6502
passes_completed_short,-0.7634
passes_short,-0.7822
passes_completed_medium,-0.7411
passes_medium,-0.7708
passes_completed_long,-0.7114
passes_long,-0.7216
passes_total_distance,-0.7818
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.8971
passes_switches,-0.7076
crosses,-0.5519
corner_kicks,-0.3242
passes_intercepted,-0.6148
passes_blocked,-0.7471
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.5775
sca,-0.7025
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6884
passes_into_penalty_area,-0.5898
progressive_passes,-0.7547
carry_progressive_distance,-0.8105
assisted_shots,-0.6472
fouled,-0.7707
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.7673
blocks,-0.7651
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7916
pressures,-0.8527
pressure_regains,-0.8773
clearances,-0.6002
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.761
ball_recoveries,-0.8738
pens_conceded,-0.4889
fouls,-0.8646
cards_yellow_red,-0.3235
