position,LB
passes_completed,0.037
passes,0.5169
dribbles_completed,-0.8861
dribbles,-0.9767
passes_completed_short,-0.1963
passes_short,-0.0722
passes_completed_medium,0.5492
passes_medium,0.9205
passes_completed_long,-0.921
passes_long,-0.0591
passes_total_distance,-0.2742
passes_free_kicks,-0.6035
through_balls,1.5127
passes_pressure,-0.4994
passes_switches,-0.9471
crosses,2.5594
corner_kicks,-0.4808
passes_intercepted,-1.2941
passes_blocked,1.3362
dispossessed,-0.7446
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.732
shots_on_target,-0.9871
sca,0.0218
gca,-1.0626
xg,-0.3511
crosses_into_penalty_area,0.0927
passes_into_final_third,0.4218
passes_into_penalty_area,-0.4284
progressive_passes,0.4329
carry_progressive_distance,-0.0109
assisted_shots,-0.5703
fouled,-0.017
pens_won,-0.3695
tackles,0.5183
interceptions,1.2437
blocks,0.8648
tackles_won,0.2482
dribble_tackles,0.4448
dribbles_vs,0.0296
pressures,0.166
pressure_regains,0.1165
clearances,0.0447
errors,4.8222
aerials_won,-0.5166
aerials_lost,-0.1971
ball_recoveries,-0.3722
pens_conceded,-0.4415
fouls,-0.1845
cards_yellow_red,-0.2618
