position,GK
passes_completed,-1.1315
passes,-1.1009
dribbles_completed,-0.809
dribbles,-0.7259
passes_completed_short,-1.5798
passes_short,-1.7811
passes_completed_medium,-0.6878
passes_medium,-0.9246
passes_completed_long,0.0206
passes_long,0.9609
passes_total_distance,-0.6015
passes_free_kicks,1.3631
through_balls,-0.7252
passes_pressure,-1.127
passes_switches,-1.1381
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.1262
passes_blocked,-1.7211
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.2409
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.5798
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.2151
assisted_shots,-0.8249
fouled,-1.1654
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1305
pressure_regains,-2.2692
clearances,-1.0323
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.7061
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
