position,LM
minutes,1.2229
passes_completed,0.66
passes,0.8221
dribbles_completed,0.1702
dribbles,0.2635
passes_completed_short,0.8765
passes_short,0.9582
passes_completed_medium,0.5883
passes_medium,0.7362
passes_completed_long,0.1593
passes_long,0.4476
passes_total_distance,0.4811
passes_free_kicks,-0.1179
through_balls,0.9945
passes_pressure,0.7949
passes_switches,0.5147
crosses,2.2705
corner_kicks,1.4682
passes_intercepted,1.1328
passes_blocked,1.2463
dispossessed,0.7149
goals,0.3188
assists,1.4999
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.7108
shots_on_target,0.866
sca,1.7172
gca,1.3684
xg,0.7211
crosses_into_penalty_area,1.9674
passes_into_final_third,0.6518
passes_into_penalty_area,2.1844
progressive_passes,1.1673
carry_progressive_distance,1.2997
assisted_shots,2.3824
fouled,0.5245
pens_won,1.9053
tackles,0.4667
interceptions,0.5505
blocks,1.724
tackles_won,0.2809
dribble_tackles,0.3218
dribbles_vs,1.3253
pressures,1.6878
pressure_regains,1.2804
clearances,0.0877
errors,-0.5331
aerials_won,-0.1406
aerials_lost,0.3201
ball_recoveries,0.9119
pens_conceded,-0.4889
fouls,0.9901
cards_yellow_red,-0.3235
