position,FW
minutes,393.0
passes_completed,-0.546
passes,-0.614
dribbles_completed,0.7769
dribbles,0.7493
passes_completed_short,-0.5499
passes_short,-0.6921
passes_completed_medium,-0.648
passes_medium,-0.7339
passes_completed_long,0.1171
passes_long,0.144
passes_total_distance,-0.4092
passes_free_kicks,-1.022
through_balls,0.9908
passes_pressure,-0.8117
passes_switches,1.7942
crosses,1.3196
corner_kicks,0.7476
passes_intercepted,0.2896
passes_blocked,-0.1938
dispossessed,0.6585
goals,-0.724
assists,1.065
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.5665
shots_on_target,0.6551
sca,1.4788
gca,2.0462
xg,0.0961
crosses_into_penalty_area,1.5794
passes_into_final_third,-0.2229
passes_into_penalty_area,0.841
progressive_passes,-0.1503
carry_progressive_distance,0.2597
assisted_shots,0.5779
fouled,0.1912
pens_won,-0.2937
tackles,-1.156
interceptions,-0.2009
blocks,-1.6313
tackles_won,-1.0354
dribble_tackles,-0.2249
dribbles_vs,-0.6263
pressures,0.6916
pressure_regains,-0.4894
clearances,-0.4639
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.8519
ball_recoveries,-0.8721
pens_conceded,-0.3183
fouls,-0.5613
cards_yellow_red,-0.1907
