position,LM
minutes,1013.0
passes_completed,0.5468
passes,0.6702
dribbles_completed,3.0664
dribbles,3.0053
passes_completed_short,1.5076
passes_short,1.5954
passes_completed_medium,-0.0782
passes_medium,-0.0956
passes_completed_long,-0.3177
passes_long,0.0166
passes_total_distance,0.1303
passes_free_kicks,0.4456
through_balls,1.8864
passes_pressure,0.9756
passes_switches,0.9844
crosses,0.8426
corner_kicks,2.8168
passes_intercepted,0.2249
passes_blocked,1.5067
dispossessed,1.9032
goals,-0.2148
assists,0.6535
pens_made,-0.2419
pens_att,1.4949
shots_total,-0.679
shots_on_target,-0.3756
sca,1.3477
gca,-0.2198
xg,0.1941
crosses_into_penalty_area,1.6633
passes_into_final_third,0.1161
passes_into_penalty_area,2.4437
progressive_passes,0.732
carry_progressive_distance,3.2587
assisted_shots,2.6878
fouled,1.216
pens_won,1.8131
tackles,-0.7073
interceptions,-0.3371
blocks,-0.1165
tackles_won,-0.7488
dribble_tackles,-0.4967
dribbles_vs,-0.4057
pressures,0.1207
pressure_regains,-0.1535
clearances,-0.748
errors,-0.376
aerials_won,-1.0478
aerials_lost,-0.4047
ball_recoveries,-0.854
pens_conceded,-0.3183
fouls,-0.7499
cards_yellow_red,-0.1907
