position,CM
minutes,397.0
passes_completed,1.1827
passes,1.1468
dribbles_completed,-1.2424
dribbles,-1.2671
passes_completed_short,1.2761
passes_short,1.2045
passes_completed_medium,1.0553
passes_medium,1.0145
passes_completed_long,0.5097
passes_long,0.6428
passes_total_distance,1.0164
passes_free_kicks,0.0479
through_balls,0.9745
passes_pressure,0.0178
passes_switches,-0.4234
crosses,-0.949
corner_kicks,-0.5567
passes_intercepted,-0.2635
passes_blocked,-0.5416
dispossessed,-0.6453
goals,1.8747
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.857
shots_on_target,0.0825
sca,-0.5754
gca,-1.0103
xg,0.0862
crosses_into_penalty_area,-0.0489
passes_into_final_third,1.0137
passes_into_penalty_area,-0.5989
progressive_passes,1.4291
carry_progressive_distance,-0.1889
assisted_shots,0.2324
fouled,-0.1339
pens_won,-0.2937
tackles,-0.0908
interceptions,0.2587
blocks,0.8563
tackles_won,-0.2506
dribble_tackles,-1.4379
dribbles_vs,-1.4396
pressures,-0.7456
pressure_regains,-0.0672
clearances,2.1244
errors,-0.376
aerials_won,1.6011
aerials_lost,-0.6212
ball_recoveries,1.9966
pens_conceded,-0.3183
fouls,2.7284
cards_yellow_red,-0.1907
