position,LM
minutes,624.0
passes_completed,-0.555
passes,-0.531
dribbles_completed,1.1422
dribbles,1.0774
passes_completed_short,-0.8198
passes_short,-0.7239
passes_completed_medium,-0.3701
passes_medium,-0.4693
passes_completed_long,0.0777
passes_long,0.0346
passes_total_distance,-0.3552
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,0.0257
passes_switches,-0.0043
crosses,0.5295
corner_kicks,-0.5567
passes_intercepted,0.5089
passes_blocked,1.0823
dispossessed,0.7071
goals,0.1026
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.406
shots_on_target,1.7995
sca,0.193
gca,-0.3687
xg,-0.1657
crosses_into_penalty_area,1.1899
passes_into_final_third,-0.2121
passes_into_penalty_area,1.1733
progressive_passes,0.2527
carry_progressive_distance,-0.0783
assisted_shots,0.4687
fouled,0.4784
pens_won,-0.2937
tackles,1.7869
interceptions,-0.4312
blocks,3.5443
tackles_won,-0.323
dribble_tackles,0.4719
dribbles_vs,1.4191
pressures,1.997
pressure_regains,2.1233
clearances,0.2004
errors,-0.376
aerials_won,-0.121
aerials_lost,-0.7284
ball_recoveries,0.7723
pens_conceded,-0.3183
fouls,-0.6433
cards_yellow_red,-0.1907
