position,RW
passes_completed,-0.5829
passes,-0.7018
dribbles_completed,0.592
dribbles,-0.1397
passes_completed_short,0.4853
passes_short,0.5619
passes_completed_medium,-1.1635
passes_medium,-1.3159
passes_completed_long,-1.1356
passes_long,-1.3177
passes_total_distance,-1.0145
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,0.6781
passes_switches,-1.3942
crosses,-0.8305
corner_kicks,-0.5565
passes_intercepted,-0.9903
passes_blocked,0.2943
dispossessed,0.2594
goals,0.3358
assists,3.6762
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6171
shots_on_target,0.3309
sca,0.2712
gca,3.1024
xg,0.836
crosses_into_penalty_area,-0.1965
passes_into_final_third,-0.7194
passes_into_penalty_area,-0.4401
progressive_passes,-0.8728
carry_progressive_distance,-1.1033
assisted_shots,-0.0675
fouled,0.5834
pens_won,4.0903
tackles,-0.2178
interceptions,-0.4772
blocks,-1.1877
tackles_won,-0.5425
dribble_tackles,0.0314
dribbles_vs,-0.6676
pressures,0.5893
pressure_regains,-0.2237
clearances,-0.7925
errors,-0.3758
aerials_won,0.724
aerials_lost,1.746
ball_recoveries,-1.6764
pens_conceded,-0.3182
fouls,-0.8464
cards_yellow_red,-0.1906
