position,RB
passes_completed,0.1101
passes,0.6326
dribbles_completed,-0.5377
dribbles,-0.4677
passes_completed_short,0.2057
passes_short,0.2764
passes_completed_medium,-0.1025
passes_medium,0.3573
passes_completed_long,0.3448
passes_long,1.1386
passes_total_distance,0.1587
passes_free_kicks,-0.4418
through_balls,-0.2837
passes_pressure,1.123
passes_switches,0.0271
crosses,2.7557
corner_kicks,-0.5098
passes_intercepted,1.4836
passes_blocked,1.0048
dispossessed,-0.8582
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7644
shots_on_target,-0.6672
sca,-0.0438
gca,-1.0099
xg,-0.8201
crosses_into_penalty_area,2.8
passes_into_final_third,0.1814
passes_into_penalty_area,0.9983
progressive_passes,0.3992
carry_progressive_distance,-0.2483
assisted_shots,0.7929
fouled,-0.6025
pens_won,-0.2935
tackles,-0.456
interceptions,-0.4038
blocks,0.8171
tackles_won,-1.0621
dribble_tackles,-0.1359
dribbles_vs,-0.3539
pressures,-0.892
pressure_regains,-0.8287
clearances,-0.0385
errors,1.6858
aerials_won,-0.2959
aerials_lost,-0.4082
ball_recoveries,0.1939
pens_conceded,-0.3182
fouls,-0.2134
cards_yellow_red,-0.1906
