position,LB
passes_completed,-0.5988
passes,-0.5178
dribbles_completed,0.2171
dribbles,0.4945
passes_completed_short,-0.0042
passes_short,0.0389
passes_completed_medium,-0.6462
passes_medium,-0.5294
passes_completed_long,-0.9732
passes_long,-0.6604
passes_total_distance,-0.8079
passes_free_kicks,-0.6847
through_balls,0.2862
passes_pressure,-0.0973
passes_switches,-0.4734
crosses,0.8122
corner_kicks,0.6834
passes_intercepted,0.5822
passes_blocked,0.4794
dispossessed,0.9268
goals,-0.2891
assists,1.4035
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1722
shots_on_target,-0.0958
sca,0.6139
gca,0.8276
xg,-0.024
crosses_into_penalty_area,-0.1366
passes_into_final_third,-0.5675
passes_into_penalty_area,-0.147
progressive_passes,-0.1961
carry_progressive_distance,0.0671
assisted_shots,0.4381
fouled,-0.4454
pens_won,-0.3695
tackles,-0.1711
interceptions,-0.3794
blocks,0.8276
tackles_won,-0.2449
dribble_tackles,-0.3165
dribbles_vs,-0.5006
pressures,1.108
pressure_regains,0.1142
clearances,-0.2391
errors,-0.5457
aerials_won,-0.5757
aerials_lost,0.0171
ball_recoveries,-0.268
pens_conceded,0.5957
fouls,-0.6504
cards_yellow_red,-0.2618
