position,AM
minutes,560.0
passes_completed,0.3251
passes,0.6619
dribbles_completed,0.3519
dribbles,0.2569
passes_completed_short,-0.1274
passes_short,0.071
passes_completed_medium,0.5
passes_medium,0.7217
passes_completed_long,0.4944
passes_long,0.6977
passes_total_distance,0.3287
passes_free_kicks,0.8743
through_balls,7.3408
passes_pressure,1.8616
passes_switches,0.3267
crosses,1.2501
corner_kicks,3.4099
passes_intercepted,3.7934
passes_blocked,1.4191
dispossessed,0.5858
goals,2.9606
assists,4.3836
pens_made,3.5803
pens_att,2.9235
shots_total,1.5496
shots_on_target,2.1227
sca,2.2316
gca,4.7097
xg,1.3028
crosses_into_penalty_area,0.2862
passes_into_final_third,0.6392
passes_into_penalty_area,1.9596
progressive_passes,1.3411
carry_progressive_distance,1.5354
assisted_shots,2.7593
fouled,0.0718
pens_won,-0.2937
tackles,0.5039
interceptions,-0.6294
blocks,-1.0881
tackles_won,0.6931
dribble_tackles,0.6902
dribbles_vs,0.4839
pressures,2.4083
pressure_regains,2.8023
clearances,-0.5316
errors,-0.376
aerials_won,-0.6519
aerials_lost,-0.8269
ball_recoveries,-1.1427
pens_conceded,-0.3183
fouls,0.2978
cards_yellow_red,-0.1907
