position,RM
passes_completed,-0.3315
passes,-0.478
dribbles_completed,1.9939
dribbles,1.9645
passes_completed_short,0.0287
passes_short,-0.0006
passes_completed_medium,-0.5229
passes_medium,-0.7454
passes_completed_long,-0.3436
passes_long,-0.4353
passes_total_distance,-0.4224
passes_free_kicks,0.4217
through_balls,0.235
passes_pressure,0.4709
passes_switches,0.7022
crosses,-0.3283
corner_kicks,-0.092
passes_intercepted,0.1502
passes_blocked,-0.2575
dispossessed,1.9081
goals,0.6785
assists,1.1907
pens_made,-0.2418
pens_att,-0.271
shots_total,3.4446
shots_on_target,2.5697
sca,1.199
gca,0.0785
xg,1.658
crosses_into_penalty_area,-0.4177
passes_into_final_third,-0.0514
passes_into_penalty_area,0.0317
progressive_passes,-0.3328
carry_progressive_distance,1.7413
assisted_shots,0.3618
fouled,3.2945
pens_won,5.5079
tackles,-0.0861
interceptions,-0.8695
blocks,-1.0041
tackles_won,0.0896
dribble_tackles,-0.4655
dribbles_vs,0.1855
pressures,0.8476
pressure_regains,1.362
clearances,-0.8678
errors,-0.3758
aerials_won,-0.1518
aerials_lost,-0.5647
ball_recoveries,-0.862
pens_conceded,-0.3182
fouls,1.9181
cards_yellow_red,-0.1906
