position,RM
passes_completed,0.2983
passes,0.4155
dribbles_completed,-0.9492
dribbles,-0.7269
passes_completed_short,0.1754
passes_short,0.2151
passes_completed_medium,0.5102
passes_medium,0.4755
passes_completed_long,-0.1936
passes_long,0.3933
passes_total_distance,0.141
passes_free_kicks,1.1719
through_balls,-0.632
passes_pressure,-0.2217
passes_switches,-0.2563
crosses,2.3693
corner_kicks,1.9646
passes_intercepted,1.2556
passes_blocked,-0.3139
dispossessed,0.389
goals,2.3206
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7743
shots_on_target,0.2735
sca,0.4759
gca,-1.0099
xg,-0.7
crosses_into_penalty_area,2.9072
passes_into_final_third,0.3275
passes_into_penalty_area,2.0153
progressive_passes,0.3255
carry_progressive_distance,0.1096
assisted_shots,0.8935
fouled,0.4884
pens_won,-0.2935
tackles,-1.0253
interceptions,-1.0815
blocks,-1.0977
tackles_won,-0.4423
dribble_tackles,-1.4373
dribbles_vs,1.7752
pressures,1.9357
pressure_regains,1.4645
clearances,-0.6953
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.7754
ball_recoveries,-0.9247
pens_conceded,-0.3182
fouls,-0.7536
cards_yellow_red,-0.1906
