position,RM
minutes,1139.0
passes_completed,-0.171
passes,0.0794
dribbles_completed,0.4124
dribbles,0.2849
passes_completed_short,-0.0026
passes_short,0.1283
passes_completed_medium,-0.2521
passes_medium,-0.0203
passes_completed_long,-0.1957
passes_long,0.1332
passes_total_distance,-0.2246
passes_free_kicks,-0.4626
through_balls,-0.6322
passes_pressure,-0.1036
passes_switches,0.7212
crosses,2.1879
corner_kicks,0.4934
passes_intercepted,-0.0055
passes_blocked,0.6723
dispossessed,-0.4313
goals,-0.724
assists,1.1295
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0006
shots_on_target,-0.2542
sca,1.5897
gca,0.3958
xg,-0.3802
crosses_into_penalty_area,2.2237
passes_into_final_third,-0.7548
passes_into_penalty_area,1.2872
progressive_passes,0.5752
carry_progressive_distance,1.3729
assisted_shots,1.4416
fouled,-0.3844
pens_won,-0.2937
tackles,-0.6598
interceptions,-0.3157
blocks,-1.1091
tackles_won,-0.8691
dribble_tackles,-0.1823
dribbles_vs,-0.4861
pressures,-0.9229
pressure_regains,-0.9755
clearances,-0.3969
errors,-0.376
aerials_won,-0.8986
aerials_lost,-0.9173
ball_recoveries,0.381
pens_conceded,-0.3183
fouls,-1.1491
cards_yellow_red,-0.1907
