position,CM
passes_completed,2.8441
passes,2.6738
dribbles_completed,-0.014
dribbles,-0.1487
passes_completed_short,3.4744
passes_short,3.4126
passes_completed_medium,2.2643
passes_medium,2.1795
passes_completed_long,0.5496
passes_long,0.3366
passes_total_distance,2.0312
passes_free_kicks,1.1692
through_balls,1.415
passes_pressure,2.0305
passes_switches,0.0643
crosses,-0.1145
corner_kicks,0.2661
passes_intercepted,2.7854
passes_blocked,-0.3588
dispossessed,-0.6206
goals,-0.7238
assists,0.5523
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6816
shots_on_target,-0.7251
sca,0.7983
gca,0.6422
xg,-0.624
crosses_into_penalty_area,-0.2666
passes_into_final_third,2.5471
passes_into_penalty_area,-0.0814
progressive_passes,2.7292
carry_progressive_distance,1.6269
assisted_shots,1.0346
fouled,-0.8288
pens_won,-0.2935
tackles,-0.1614
interceptions,-0.7741
blocks,-1.2475
tackles_won,-0.1761
dribble_tackles,-0.0168
dribbles_vs,0.6478
pressures,0.8203
pressure_regains,0.9253
clearances,-0.8909
errors,-0.3758
aerials_won,-0.9707
aerials_lost,-0.8986
ball_recoveries,0.1244
pens_conceded,-0.3182
fouls,-0.3066
cards_yellow_red,-0.1906
