position,CM
minutes,-0.5481
passes_completed,-0.403
passes,-0.4384
dribbles_completed,0.0947
dribbles,0.0655
passes_completed_short,-0.2575
passes_short,-0.291
passes_completed_medium,-0.4515
passes_medium,-0.4629
passes_completed_long,-0.4925
passes_long,-0.4778
passes_total_distance,-0.4603
passes_free_kicks,-0.2101
through_balls,-0.2865
passes_pressure,-0.3623
passes_switches,-0.4522
crosses,-0.3334
corner_kicks,0.0441
passes_intercepted,-0.4957
passes_blocked,-0.3235
dispossessed,-0.2225
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3083
shots_on_target,-0.4744
sca,-0.1938
gca,-0.6302
xg,-0.393
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.1579
passes_into_penalty_area,-0.4678
progressive_passes,-0.2006
carry_progressive_distance,-0.2263
assisted_shots,-0.1239
fouled,-0.1866
pens_won,-0.3681
tackles,-0.1734
interceptions,-0.3755
blocks,-0.446
tackles_won,-0.131
dribble_tackles,-0.1595
dribbles_vs,-0.0669
pressures,-0.2564
pressure_regains,-0.1502
clearances,-0.5283
errors,-0.5331
aerials_won,-0.5477
aerials_lost,-0.5531
ball_recoveries,-0.4405
pens_conceded,-0.4889
fouls,-0.4076
cards_yellow_red,-0.3235
