position,CM
minutes,2237.0
passes_completed,-0.0175
passes,0.0079
dribbles_completed,-0.7989
dribbles,-0.8583
passes_completed_short,-0.1172
passes_short,-0.2255
passes_completed_medium,-0.1117
passes_medium,-0.1408
passes_completed_long,0.468
passes_long,0.7727
passes_total_distance,0.1428
passes_free_kicks,1.4465
through_balls,-0.0619
passes_pressure,-0.6875
passes_switches,1.1909
crosses,-0.0077
corner_kicks,1.4674
passes_intercepted,0.5943
passes_blocked,-0.6907
dispossessed,-0.7775
goals,-0.2628
assists,-0.4488
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.486
shots_on_target,-0.24
sca,0.2466
gca,-0.8313
xg,-0.602
crosses_into_penalty_area,0.0031
passes_into_final_third,0.0504
passes_into_penalty_area,-0.1754
progressive_passes,-0.2276
carry_progressive_distance,-1.0418
assisted_shots,0.858
fouled,-1.0134
pens_won,-0.2937
tackles,1.2216
interceptions,0.4657
blocks,-0.3273
tackles_won,1.4001
dribble_tackles,0.9061
dribbles_vs,0.7711
pressures,1.2127
pressure_regains,1.0405
clearances,-0.1918
errors,-0.376
aerials_won,-0.5703
aerials_lost,-0.6172
ball_recoveries,0.0905
pens_conceded,-0.3183
fouls,-0.0901
cards_yellow_red,-0.1907
