position,GK
passes_completed,-1.0755
passes,-1.5031
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.5534
passes_short,-1.752
passes_completed_medium,-0.52
passes_medium,-0.8275
passes_completed_long,-0.2241
passes_long,-0.3743
passes_total_distance,-0.6831
passes_free_kicks,-0.1988
through_balls,-0.7252
passes_pressure,-2.2655
passes_switches,-1.0818
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6692
passes_blocked,-1.6968
dispossessed,-1.234
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4698
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.5594
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.5522
assisted_shots,-1.2854
fouled,-1.4536
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7626
pressures,-2.1282
pressure_regains,-2.2692
clearances,-1.0323
errors,0.22
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.4686
pens_conceded,0.0496
fouls,-1.8428
cards_yellow_red,-0.2618
