position,RM
minutes,-0.6667
passes_completed,-1.191
passes,-1.2878
dribbles_completed,-0.304
dribbles,-0.4597
passes_completed_short,-0.7827
passes_short,-0.9169
passes_completed_medium,-1.0805
passes_medium,-1.0624
passes_completed_long,-1.2288
passes_long,-1.0127
passes_total_distance,-1.2394
passes_free_kicks,-1.0216
through_balls,0.5742
passes_pressure,-2.1111
passes_switches,-1.3942
crosses,0.8297
corner_kicks,-0.5565
passes_intercepted,-1.0591
passes_blocked,-0.8708
dispossessed,-0.8366
goals,0.2517
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7961
shots_on_target,-0.6114
sca,-0.2976
gca,-1.0099
xg,-0.4016
crosses_into_penalty_area,-0.2484
passes_into_final_third,-1.2087
passes_into_penalty_area,-0.7751
progressive_passes,-1.4032
carry_progressive_distance,-0.7792
assisted_shots,-0.6618
fouled,-0.5152
pens_won,-0.2935
tackles,-1.1626
interceptions,-0.5693
blocks,0.8602
tackles_won,-1.2403
dribble_tackles,-0.5359
dribbles_vs,1.2298
pressures,-0.4111
pressure_regains,-0.9941
clearances,-0.9126
errors,-0.3758
aerials_won,-0.4516
aerials_lost,0.0874
ball_recoveries,-0.8484
pens_conceded,-0.3182
fouls,0.4367
cards_yellow_red,-0.1906
