position,RW
minutes,-0.6113
passes_completed,-0.4726
passes,-0.4888
dribbles_completed,1.9643
dribbles,2.1812
passes_completed_short,0.2534
passes_short,0.4765
passes_completed_medium,-0.813
passes_medium,-0.8774
passes_completed_long,-0.6958
passes_long,-0.9473
passes_total_distance,-0.6963
passes_free_kicks,-1.0216
through_balls,0.3988
passes_pressure,-0.129
passes_switches,-0.6152
crosses,0.1841
corner_kicks,-0.4184
passes_intercepted,1.2114
passes_blocked,1.1077
dispossessed,2.5361
goals,0.1099
assists,0.3952
pens_made,-0.2418
pens_att,-0.271
shots_total,0.508
shots_on_target,0.7541
sca,1.2709
gca,0.2842
xg,0.2587
crosses_into_penalty_area,-0.336
passes_into_final_third,-0.5561
passes_into_penalty_area,0.5123
progressive_passes,-0.1
carry_progressive_distance,0.9244
assisted_shots,1.7383
fouled,0.3005
pens_won,-0.2935
tackles,1.8191
interceptions,1.1003
blocks,0.1648
tackles_won,1.4708
dribble_tackles,1.2588
dribbles_vs,2.4743
pressures,1.8882
pressure_regains,1.4026
clearances,-0.7524
errors,-0.3758
aerials_won,-0.6976
aerials_lost,0.335
ball_recoveries,-0.3075
pens_conceded,-0.3182
fouls,1.2537
cards_yellow_red,-0.1906
