position,LW
minutes,0.1952
passes_completed,-0.2279
passes,-0.2289
dribbles_completed,-0.4699
dribbles,-0.5708
passes_completed_short,0.0795
passes_short,0.3178
passes_completed_medium,-0.1947
passes_medium,-0.2547
passes_completed_long,-0.6593
passes_long,-0.8019
passes_total_distance,-0.3523
passes_free_kicks,-0.8563
through_balls,-0.301
passes_pressure,0.6198
passes_switches,0.1063
crosses,-0.2496
corner_kicks,-0.5565
passes_intercepted,0.5511
passes_blocked,0.044
dispossessed,-0.3046
goals,0.6145
assists,0.7267
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3908
shots_on_target,1.0318
sca,0.405
gca,1.0675
xg,0.4177
crosses_into_penalty_area,-0.1897
passes_into_final_third,-0.6528
passes_into_penalty_area,0.1532
progressive_passes,-0.1721
carry_progressive_distance,-1.0336
assisted_shots,0.4828
fouled,0.4174
pens_won,-0.2935
tackles,0.132
interceptions,-0.1722
blocks,-0.2214
tackles_won,0.0426
dribble_tackles,-0.5717
dribbles_vs,-0.2149
pressures,-0.426
pressure_regains,-0.0734
clearances,-0.1434
errors,-0.3758
aerials_won,1.6364
aerials_lost,1.1472
ball_recoveries,-0.507
pens_conceded,-0.3182
fouls,-0.3046
cards_yellow_red,-0.1906
