position,CM
minutes,3700.0
passes_completed,0.0486
passes,-0.1209
dribbles_completed,1.3046
dribbles,1.0229
passes_completed_short,-0.012
passes_short,0.0268
passes_completed_medium,0.0727
passes_medium,-0.042
passes_completed_long,-0.0085
passes_long,-0.4317
passes_total_distance,0.0307
passes_free_kicks,-0.4193
through_balls,0.0574
passes_pressure,0.0325
passes_switches,0.2206
crosses,-0.6344
corner_kicks,-0.4412
passes_intercepted,-0.4893
passes_blocked,-0.4805
dispossessed,0.3194
goals,-0.3058
assists,0.2039
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1798
shots_on_target,-0.3134
sca,0.2745
gca,-0.0364
xg,-0.4542
crosses_into_penalty_area,0.0957
passes_into_final_third,0.1924
passes_into_penalty_area,-0.1667
progressive_passes,0.0931
carry_progressive_distance,0.1709
assisted_shots,0.2813
fouled,0.6683
pens_won,-0.2937
tackles,0.1327
interceptions,0.1427
blocks,1.0139
tackles_won,0.3756
dribble_tackles,0.3658
dribbles_vs,0.1152
pressures,0.5374
pressure_regains,0.5224
clearances,-0.5321
errors,0.1342
aerials_won,0.6011
aerials_lost,0.5677
ball_recoveries,0.7458
pens_conceded,1.6836
fouls,0.6341
cards_yellow_red,-0.1907
