position,LB
passes_completed,-0.1183
passes,0.2764
dribbles_completed,-1.1537
dribbles,-0.9335
passes_completed_short,-0.2176
passes_short,-0.1435
passes_completed_medium,0.2778
passes_medium,0.6736
passes_completed_long,-0.5569
passes_long,0.1467
passes_total_distance,-0.2041
passes_free_kicks,-0.776
through_balls,-0.7252
passes_pressure,-1.1502
passes_switches,-0.8014
crosses,0.5028
corner_kicks,-0.4808
passes_intercepted,-0.3943
passes_blocked,1.3026
dispossessed,-0.9294
goals,1.1678
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6036
shots_on_target,-0.2348
sca,-0.5264
gca,-1.0626
xg,-0.4269
crosses_into_penalty_area,1.5266
passes_into_final_third,-0.6708
passes_into_penalty_area,0.2891
progressive_passes,0.1547
carry_progressive_distance,-0.8553
assisted_shots,-0.3761
fouled,-0.3837
pens_won,-0.3695
tackles,0.8207
interceptions,3.2131
blocks,-0.0129
tackles_won,0.7909
dribble_tackles,0.1531
dribbles_vs,-0.4705
pressures,-0.1026
pressure_regains,0.4451
clearances,-0.1193
errors,-0.5457
aerials_won,-0.3498
aerials_lost,-0.71
ball_recoveries,0.9436
pens_conceded,-0.4415
fouls,-1.0111
cards_yellow_red,-0.2618
