position,GK
passes_completed,-1.0794
passes,-0.9509
dribbles_completed,-1.141
dribbles,-1.1284
passes_completed_short,-1.8292
passes_short,-2.0084
passes_completed_medium,-0.7402
passes_medium,-1.0396
passes_completed_long,0.8717
passes_long,1.8301
passes_total_distance,-0.209
passes_free_kicks,1.8326
through_balls,-0.6194
passes_pressure,-1.7124
passes_switches,-0.8498
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.7394
passes_blocked,-1.5284
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4832
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4987
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.4605
assisted_shots,-1.2854
fouled,-1.5493
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7628
pressures,-2.126
pressure_regains,-2.2574
clearances,-1.004
errors,-0.2921
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.2949
pens_conceded,-0.1161
fouls,-1.8509
cards_yellow_red,-0.2618
