position,FW
passes_completed,-1.3798
passes,-1.472
dribbles_completed,1.333
dribbles,1.6545
passes_completed_short,-1.1229
passes_short,-1.1108
passes_completed_medium,-1.3054
passes_medium,-1.3432
passes_completed_long,-1.0819
passes_long,-1.2256
passes_total_distance,-1.3566
passes_free_kicks,-0.951
through_balls,-0.632
passes_pressure,-1.2546
passes_switches,-0.5601
crosses,0.1491
corner_kicks,-0.4996
passes_intercepted,0.2492
passes_blocked,-0.2032
dispossessed,2.6531
goals,0.6496
assists,-0.2908
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8788
shots_on_target,0.4398
sca,0.4596
gca,0.056
xg,0.8307
crosses_into_penalty_area,-0.0029
passes_into_final_third,-1.1854
passes_into_penalty_area,-0.4643
progressive_passes,-1.2514
carry_progressive_distance,0.0559
assisted_shots,0.0675
fouled,1.9778
pens_won,-0.2935
tackles,-0.9048
interceptions,-0.6348
blocks,-0.7494
tackles_won,-0.8928
dribble_tackles,-0.4855
dribbles_vs,-0.8449
pressures,-0.4418
pressure_regains,-0.2589
clearances,-0.9069
errors,-0.3758
aerials_won,-0.775
aerials_lost,-0.3937
ball_recoveries,-1.1233
pens_conceded,-0.3182
fouls,-0.5888
cards_yellow_red,-0.1906
