position,CM
minutes,978.0
passes_completed,0.9853
passes,0.7032
dribbles_completed,0.4819
dribbles,-0.0205
passes_completed_short,0.8538
passes_short,0.7446
passes_completed_medium,1.0145
passes_medium,0.8142
passes_completed_long,0.2908
passes_long,-0.0575
passes_total_distance,0.8452
passes_free_kicks,1.2582
through_balls,-0.6322
passes_pressure,1.6602
passes_switches,0.1824
crosses,-0.9841
corner_kicks,-0.4693
passes_intercepted,-0.3477
passes_blocked,-0.522
dispossessed,-0.1652
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9471
shots_on_target,-1.029
sca,-0.9321
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.6862
passes_into_penalty_area,-1.0201
progressive_passes,0.3599
carry_progressive_distance,0.5771
assisted_shots,-0.9992
fouled,1.5679
pens_won,-0.2937
tackles,0.2094
interceptions,0.0943
blocks,-0.1812
tackles_won,0.4167
dribble_tackles,1.2429
dribbles_vs,0.8406
pressures,0.8421
pressure_regains,0.6091
clearances,-0.6276
errors,-0.376
aerials_won,-0.6741
aerials_lost,-0.276
ball_recoveries,0.83
pens_conceded,-0.3183
fouls,0.787
cards_yellow_red,-0.1907
