position,LM
minutes,-0.7585
passes_completed,-1.3476
passes,-1.0142
dribbles_completed,-0.9807
dribbles,-0.4642
passes_completed_short,-1.0151
passes_short,-0.5794
passes_completed_medium,-1.2788
passes_medium,-1.1069
passes_completed_long,-1.2795
passes_long,-1.0517
passes_total_distance,-1.3992
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-1.3249
passes_switches,-0.3791
crosses,0.8186
corner_kicks,-0.5565
passes_intercepted,-0.1909
passes_blocked,1.9396
dispossessed,0.1944
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.166
shots_on_target,0.133
sca,0.4357
gca,1.0982
xg,0.1306
crosses_into_penalty_area,-0.0124
passes_into_final_third,-1.0451
passes_into_penalty_area,-0.5664
progressive_passes,-0.9947
carry_progressive_distance,-0.6141
assisted_shots,-0.034
fouled,-1.0248
pens_won,-0.2935
tackles,-0.2858
interceptions,-0.6461
blocks,-0.488
tackles_won,-0.1783
dribble_tackles,0.4449
dribbles_vs,1.6494
pressures,-0.3665
pressure_regains,-0.2495
clearances,0.2689
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.835
ball_recoveries,0.0639
pens_conceded,-0.3182
fouls,-0.5092
cards_yellow_red,-0.1906
