position,AM
minutes,353.0
passes_completed,-0.1948
passes,-0.0431
dribbles_completed,-0.6803
dribbles,-0.5763
passes_completed_short,-0.0647
passes_short,-0.0325
passes_completed_medium,-0.2812
passes_medium,-0.0966
passes_completed_long,-0.2479
passes_long,-0.1502
passes_total_distance,-0.3108
passes_free_kicks,-0.1195
through_balls,-0.6322
passes_pressure,0.301
passes_switches,-0.3024
crosses,0.1258
corner_kicks,0.8954
passes_intercepted,-1.2601
passes_blocked,0.7399
dispossessed,-1.415
goals,0.7373
assists,1.2731
pens_made,5.8216
pens_att,9.8646
shots_total,-0.528
shots_on_target,-0.404
sca,0.1824
gca,3.5268
xg,2.223
crosses_into_penalty_area,0.0511
passes_into_final_third,-0.0638
passes_into_penalty_area,-0.1117
progressive_passes,-0.0975
carry_progressive_distance,-0.9812
assisted_shots,0.0691
fouled,-0.9768
pens_won,5.7522
tackles,0.1434
interceptions,-0.0381
blocks,-0.7481
tackles_won,0.393
dribble_tackles,-0.0875
dribbles_vs,0.1258
pressures,-0.0942
pressure_regains,-0.2168
clearances,0.0592
errors,-0.376
aerials_won,0.6592
aerials_lost,0.2616
ball_recoveries,1.8712
pens_conceded,-0.3183
fouls,1.2586
cards_yellow_red,-0.1907
