position,RW
passes_completed,-1.0034
passes,-0.902
dribbles_completed,0.4588
dribbles,0.6226
passes_completed_short,-0.6936
passes_short,-0.516
passes_completed_medium,-0.9638
passes_medium,-0.9974
passes_completed_long,-0.8932
passes_long,-0.9747
passes_total_distance,-1.034
passes_free_kicks,-0.8116
through_balls,0.6299
passes_pressure,0.2904
passes_switches,-0.6949
crosses,0.1862
corner_kicks,-0.5001
passes_intercepted,1.2035
passes_blocked,1.9471
dispossessed,1.8767
goals,0.9771
assists,-0.2952
pens_made,-0.2418
pens_att,-0.271
shots_total,1.7359
shots_on_target,0.5717
sca,0.488
gca,0.0462
xg,0.7296
crosses_into_penalty_area,-0.2207
passes_into_final_third,-0.8984
passes_into_penalty_area,0.6417
progressive_passes,-0.3839
carry_progressive_distance,0.8068
assisted_shots,-0.287
fouled,1.3827
pens_won,1.1138
tackles,1.6845
interceptions,-0.7682
blocks,-0.0179
tackles_won,1.5892
dribble_tackles,0.763
dribbles_vs,0.1215
pressures,2.003
pressure_regains,1.781
clearances,-0.4433
errors,-0.3758
aerials_won,0.3566
aerials_lost,1.5092
ball_recoveries,-0.0597
pens_conceded,-0.3182
fouls,-0.3139
cards_yellow_red,-0.1906
