position,CB
minutes,1012.0
passes_completed,1.0225
passes,0.9301
dribbles_completed,-0.7523
dribbles,-0.9659
passes_completed_short,-1.1534
passes_short,-1.2767
passes_completed_medium,1.7023
passes_medium,1.5996
passes_completed_long,3.2159
passes_long,2.6186
passes_total_distance,2.0408
passes_free_kicks,1.0767
through_balls,-0.6322
passes_pressure,-0.284
passes_switches,0.4152
crosses,-1.0626
corner_kicks,-0.5567
passes_intercepted,-1.2324
passes_blocked,-0.8268
dispossessed,-1.3143
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.148
shots_on_target,-1.029
sca,-1.3178
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.5362
passes_into_final_third,0.7175
passes_into_penalty_area,-0.6125
progressive_passes,-0.2914
carry_progressive_distance,0.1603
assisted_shots,-1.0125
fouled,-0.9448
pens_won,-0.2937
tackles,0.0309
interceptions,1.5239
blocks,0.7246
tackles_won,0.4965
dribble_tackles,-0.0248
dribbles_vs,-0.927
pressures,-1.3583
pressure_regains,-0.5595
clearances,3.7509
errors,-0.376
aerials_won,3.5177
aerials_lost,0.0582
ball_recoveries,1.7392
pens_conceded,-0.3183
fouls,0.2597
cards_yellow_red,-0.1907
